-1.49,4.27386
-1.48,4.24838
-1.47,4.22308
-1.46,4.19796
-1.45,4.17303
-1.44,4.14828
-1.43,4.12372
-1.42,4.09934
-1.41,4.07515
-1.4,4.05115
-1.39,4.02734
-1.38,4.00371
-1.37,3.98027
-1.36,3.95702
-1.35,3.93396
-1.34,3.91108
-1.33,3.88757
-1.32,3.86589
-1.31,3.84358
-1.3,3.82144
-1.29,3.7995
-1.28,3.77774
-1.27,3.75617
-1.26,3.73476
-1.25,3.71355
-1.24,3.69251
-1.23,3.67163
-1.22,3.65094
-1.21,3.63042
-1.2,3.61006
-1.19,3.58987
-1.18,3.56991
-1.17,3.54998
-1.16,3.53027
-1.15,3.51071
-1.14,3.4913
-1.13,3.47203
-1.12,3.45292
-1.11,3.43393
-1.1,3.41507
-1.09,3.39635
-1.08,3.37775
-1.07,3.35927
-1.06,3.3409
-1.05,3.32283
-1.04,3.30448
-1.03,3.28643
-1.02,3.26845
-1.01,3.25057
-1,3.23276
-0.99,3.21502
-0.98,3.19735
-0.97,3.17973
-0.96,3.16217
-0.95,3.14464
-0.94,3.12715
-0.93,3.10969
-0.92,3.09224
-0.91,3.0748
-0.9,3.05735
-0.89,3.03996
-0.88,3.02243
-0.87,3.00511
-0.86,2.98738
-0.85,2.96977
-0.84,2.95211
-0.83,2.93436
-0.82,2.91652
-0.81,2.89857
-0.8,2.88055
-0.79,2.8623
-0.78,2.84394
-0.77,2.82542
-0.76,2.80672
-0.75,2.78781
-0.74,2.76868
-0.73,2.7493
-0.72,2.72965
-0.71,2.7097
-0.7,2.68943
-0.69,2.6688
-0.68,2.64779
-0.67,2.62635
-0.66,2.60446
-0.65,2.58206
-0.64,2.55911
-0.63,2.53558
-0.62,2.51141
-0.61,2.48655
-0.6,2.46093
-0.59,2.43451
-0.58,2.40722
-0.57,2.379
-0.56,2.34977
-0.55,2.31948
-0.54,2.28806
-0.53,2.25545
-0.52,2.22159
-0.51,2.18644
-0.5,2.14997
-0.49,2.11216
-0.48,2.07302
-0.47,2.03259
-0.46,1.99092
-0.45,1.94809
-0.44,1.90422
-0.43,1.85944
-0.42,1.81388
-0.41,1.76772
-0.4,1.72111
-0.39,1.67422
-0.38,1.6272
-0.37,1.58018
-0.36,1.5333
-0.35,1.48667
-0.34,1.44038
-0.33,1.39455
-0.32,1.34921
-0.31,1.30444
-0.3,1.26029
-0.29,1.2168
-0.28,1.174
-0.27,1.13193
-0.26,1.09061
-0.25,1.05005
-0.24,1.01027
-0.23,0.971285
-0.22,0.933112
-0.21,0.895744
