-1.49,1.46909
-1.48,1.45718
-1.47,1.44537
-1.46,1.43357
-1.45,1.42191
-1.44,1.41033
-1.43,1.39884
-1.42,1.38744
-1.41,1.37612
-1.4,1.36489
-1.39,1.35376
-1.38,1.3427
-1.37,1.33174
-1.36,1.32087
-1.35,1.31019
-1.34,1.29938
-1.33,1.28879
-1.32,1.27827
-1.31,1.26785
-1.3,1.25752
-1.29,1.24727
-1.28,1.23711
-1.27,1.22705
-1.26,1.21708
-1.25,1.2072
-1.24,1.1974
-1.23,1.1877
-1.22,1.17809
-1.21,1.16857
-1.2,1.15914
-1.19,1.1498
-1.18,1.14056
-1.17,1.1314
-1.16,1.12233
-1.15,1.11335
-1.14,1.10442
-1.13,1.09567
-1.12,1.08696
-1.11,1.07839
-1.1,1.06982
-1.09,1.06138
-1.08,1.05302
-1.07,1.04486
-1.06,1.03658
-1.05,1.02849
-1.04,1.02049
-1.03,1.01257
-1.02,1.00474
-1.01,0.996994
-1,0.989331
-0.99,0.98175
-0.98,0.974252
-0.97,0.966835
-0.96,0.959499
-0.95,0.952243
-0.94,0.945065
-0.93,0.937955
-0.92,0.93094
-0.91,0.923991
-0.9,0.917117
-0.89,0.910315
-0.88,0.903585
-0.87,0.896925
-0.86,0.890335
-0.85,0.883812
-0.84,0.877354
-0.83,0.870961
-0.82,0.864633
-0.81,0.858364
-0.8,0.852156
-0.79,0.846006
-0.78,0.839912
-0.77,0.833873
-0.76,0.827887
-0.75,0.821952
-0.74,0.816065
-0.73,0.810227
-0.72,0.804429
-0.71,0.798683
-0.7,0.792974
-0.69,0.7873
-0.68,0.78167
-0.67,0.776071
-0.66,0.770506
-0.65,0.764968
-0.64,0.75946
-0.63,0.753977
-0.62,0.748517
-0.61,0.743079
-0.6,0.737655
-0.59,0.732248
-0.58,0.726853
-0.57,0.721468
-0.56,0.716091
-0.55,0.710714
-0.54,0.705339
-0.53,0.699962
-0.52,0.694578
-0.51,0.689186
-0.5,0.683778
-0.49,0.678355
-0.48,0.672911
-0.47,0.667442
-0.46,0.661945
-0.45,0.656415
-0.44,0.650848
-0.43,0.64524
-0.42,0.639588
-0.41,0.633886
-0.4,0.628127
-0.39,0.622304
-0.38,0.616411
-0.37,0.61044
-0.36,0.604383
-0.35,0.598231
-0.34,0.591974
-0.33,0.585605
-0.32,0.57911
-0.31,0.572478
-0.3,0.565698
-0.29,0.558756
-0.28,0.551637
-0.27,0.544326
-0.26,0.536807
-0.25,0.529062
-0.24,0.521073
-0.23,0.512819
-0.22,0.504283
-0.21,0.495442
-0.2,0.486277
-0.19,0.476768
-0.18,0.466897
-0.17,0.45665
-0.16,0.446016
-0.15,0.434989
-0.14,0.42357
-0.13,0.411771
-0.12,0.399612
-0.11,0.387121
-0.1,0.374343
-0.09,0.361326
-0.08,0.348126
-0.07,0.334809
-0.06,0.321435
-0.05,0.30807
-0.04,0.294774
-0.03,0.2816
-0.02,0.268599
-0.01,0.255812
0,0.243276
0.01,0.231018
0.02,0.219069
0.03,0.207441
0.04,0.196151
0.05,0.185212
0.06,0.174631
0.07,0.164413
0.08,0.154564
0.09,0.145084
0.1,0.135975
0.11,0.127235
0.12,0.118862
0.13,0.110854
0.14,0.103207
0.15,0.0959168
0.16,0.0889775
0.17,0.0823836
0.18,0.076129
0.19,0.0702067
0.2,0.0646093
0.21,0.0593292
0.22,0.0543581
0.23,0.0496876
0.24,0.0453088
0.25,0.0412125
0.26,0.0373894
0.27,0.0338297
0.28,0.0305235
0.29,0.0274609
0.3,0.0246315
0.31,0.0220251
0.32,0.0196311
0.33,0.0174391
0.34,0.0154383
0.35,0.0136183
0.36,0.0119684
0.37,0.0104787
0.38,0.00913664
0.39,0.00793389
0.4,0.00685954
0.41,0.00590354
0.42,0.00505613
0.43,0.00430785
0.44,0.00364965
0.45,0.00307294
0.46,0.00256966
0.47,0.00213235
0.48,0.00175419
0.49,0.00142908
0.5,0.00115156
0.51,0.000916697
0.52,0.000720194
0.53,0.000558155
0.54,0.000426785
0.55,0.000322255
0.56,0.000240664
0.57,0.000178141
0.58,0.000131022
0.59,9.60E-05
0.6,7.04E-05
0.61,5.19E-05
0.62,3.88E-05
0.63,2.99E-05
0.64,2.44E-05
0.65,2.17E-05
0.66,2.16E-05
0.67,2.44E-05
0.68,3.05E-05
0.69,4.10E-05
0.7,5.76E-05
0.71,8.27E-05
0.72,0.000120212
0.73,0.00017584
0.74,0.000257974
0.75,0.000378999
0.76,0.000557128
0.77,0.000819089
0.78,0.00120404
0.79,0.00176918
0.8,0.00259783
0.81,0.00381067
0.82,0.00558129
0.83,0.00815667
0.84,0.011883
0.85,0.0172349
0.86,0.0248438
0.87,0.0355142
0.88,0.0502144
0.89,0.0700228
0.9,0.0960265
0.91,0.129184
0.92,0.170199
0.93,0.219436
0.94,0.276927
0.95,0.342427
0.96,0.415504
0.97,0.495634
0.98,0.582265
0.99,0.674867
1,0.772954
1.01,0.876096
1.02,0.983924
1.03,1.09612
1.04,1.21242
1.05,1.33259
1.06,1.45646
1.07,1.58386
1.08,1.71469
1.09,1.84882
1.1,1.98618
1.11,2.12671
1.12,2.27035
1.13,2.41708
1.14,2.56685
1.15,2.71965
1.16,3.08096
1.17,3.44843
1.18,3.79424
1.19,4.13628
1.2,4.48102
1.21,4.83162
1.22,5.18986
1.23,5.55678
1.24,5.93282
1.25,6.31811
1.26,6.7125
1.27,7.11561
1.28,7.52688
1.29,7.94566
1.3,8.37122
1.31,8.80277
1.32,9.23954
1.33,9.68076
1.34,10.1257
1.35,10.5737
1.36,11.0241
1.37,11.4763
1.38,11.9299
1.39,12.3843
1.4,12.8393
1.41,13.2944
1.42,13.7493
1.43,14.2038
1.44,14.6577
1.45,15.1107
1.46,15.5627
1.47,16.0135
1.48,16.463
1.49,16.9112
