-1.49,4.63513
-1.48,4.60731
-1.47,4.57965
-1.46,4.55215
-1.45,4.52483
-1.44,4.49766
-1.43,4.47069
-1.42,4.44388
-1.41,4.41723
-1.4,4.39076
-1.39,4.36447
-1.38,4.33836
-1.37,4.31243
-1.36,4.28667
-1.35,4.2611
-1.34,4.23571
-1.33,4.2105
-1.32,4.18547
-1.31,4.16063
-1.3,4.13598
-1.29,4.11151
-1.28,4.08723
-1.27,4.06313
-1.26,4.03922
-1.25,4.0155
-1.24,3.99197
-1.23,3.96862
-1.22,3.94547
-1.21,3.92233
-1.2,3.89972
-1.19,3.87712
-1.18,3.85471
-1.17,3.83249
-1.16,3.81045
-1.15,3.7886
-1.14,3.76693
-1.13,3.74544
-1.12,3.72413
-1.11,3.703
-1.1,3.68205
-1.09,3.66127
-1.08,3.64066
-1.07,3.62022
-1.06,3.59995
-1.05,3.57984
-1.04,3.55989
-1.03,3.5401
-1.02,3.52047
-1.01,3.50098
-1,3.48165
-0.99,3.46246
-0.98,3.4434
-0.97,3.42449
-0.96,3.4057
-0.95,3.38709
-0.94,3.3685
-0.93,3.35007
-0.92,3.33176
-0.91,3.31355
-0.9,3.29543
-0.89,3.27743
-0.88,3.2595
-0.87,3.24166
-0.86,3.22388
-0.85,3.20618
-0.84,3.18853
-0.83,3.17094
-0.82,3.1534
-0.81,3.13589
-0.8,3.11842
-0.79,3.10096
-0.78,3.08352
-0.77,3.06608
-0.76,3.04863
-0.75,3.03117
-0.74,3.01368
-0.73,2.99617
-0.72,2.97838
-0.71,2.96095
-0.7,2.94324
-0.69,2.92545
-0.68,2.90756
-0.67,2.88955
-0.66,2.87142
-0.65,2.85314
-0.64,2.8347
-0.63,2.81609
-0.62,2.79729
-0.61,2.77828
-0.6,2.75902
-0.59,2.73951
-0.58,2.71971
-0.57,2.69961
-0.56,2.67917
-0.55,2.65835
-0.54,2.63713
-0.53,2.61546
-0.52,2.59332
-0.51,2.57066
-0.5,2.54742
-0.49,2.52358
-0.48,2.49907
-0.47,2.47384
-0.46,2.44787
-0.45,2.42098
-0.44,2.39323
-0.43,2.36452
-0.42,2.33477
-0.41,2.30392
-0.4,2.2719
-0.39,2.23868
-0.38,2.20416
-0.37,2.16837
-0.36,2.13123
-0.35,2.09276
-0.34,2.05297
-0.33,2.01189
-0.32,1.96964
-0.31,1.92628
-0.3,1.88193
-0.29,1.83674
-0.28,1.79087
-0.27,1.74446
-0.26,1.69769
-0.25,1.65073
-0.24,1.60368
-0.23,1.55671
-0.22,1.50995
-0.21,1.46348
-0.2,1.41739
-0.19,1.37181
-0.18,1.32675
-0.17,1.28228
-0.16,1.23846
-0.15,1.19531
-0.14,1.15288
-0.13,1.11117
-0.12,1.07023
-0.11,1.03006
-0.1,0.990677
-0.09,0.952095
-0.08,0.914324
-0.07,0.87737
-0.06,0.841241
-0.05,0.805941
-0.04,0.771476
-0.03,0.737846
-0.02,0.705057
-0.01,0.673108
0,0.642004
0.01,0.611741
0.02,0.582321
0.03,0.553743
0.04,0.526006
0.05,0.49911
0.06,0.47305
0.07,0.447826
0.08,0.423433
0.09,0.399868
0.1,0.377128
0.11,0.355207
0.12,0.3341
0.13,0.3138
0.14,0.294303
0.15,0.275608
0.16,0.257682
0.17,0.240543
0.18,0.224171
0.19,0.208558
0.2,0.193692
0.21,0.179605
0.22,0.166149
