-1.49,10.777
-1.48,10.7359
-1.47,10.6933
-1.46,10.6492
-1.45,10.6038
-1.44,10.5568
-1.43,10.5087
-1.42,10.4593
-1.41,10.4089
-1.4,10.3574
-1.39,10.3051
-1.38,10.2519
-1.37,10.1979
-1.36,10.1433
-1.35,10.0882
-1.34,10.0325
-1.33,9.97636
-1.32,9.91983
-1.31,9.86297
-1.3,9.80578
-1.29,9.74833
-1.28,9.69061
-1.27,9.63279
-1.26,9.57457
-1.25,9.51625
-1.24,9.45779
-1.23,9.39917
-1.22,9.34042
-1.21,9.28154
-1.2,9.22253
-1.19,9.16366
-1.18,9.10422
-1.17,9.04492
-1.16,8.98552
-1.15,8.92604
-1.14,8.86648
-1.13,8.80685
-1.12,8.74715
-1.11,8.68739
-1.1,8.62756
-1.09,8.56768
-1.08,8.50775
-1.07,8.4478
-1.06,8.38776
-1.05,8.3277
-1.04,8.26762
-1.03,8.2075
-1.02,8.14736
-1.01,8.08721
-1,8.02704
-0.99,7.96687
-0.98,7.90678
-0.97,7.84654
-0.96,7.78639
-0.95,7.72625
-0.94,7.66608
-0.93,7.60606
-0.92,7.54602
-0.91,7.48603
-0.9,7.4261
-0.89,7.36623
-0.88,7.30643
-0.87,7.24671
-0.86,7.18708
-0.85,7.12755
-0.84,7.06814
-0.83,7.00885
-0.82,6.94968
-0.81,6.89065
-0.8,6.83179
-0.79,6.77309
-0.78,6.71458
-0.77,6.65624
-0.76,6.59812
-0.75,6.54021
-0.74,6.48254
-0.73,6.4251
-0.72,6.36787
-0.71,6.31104
-0.7,6.25443
-0.69,6.19812
-0.68,6.1421
-0.67,6.08643
-0.66,6.03107
-0.65,5.97605
-0.64,5.92142
-0.63,5.86712
-0.62,5.81319
-0.61,5.75963
-0.6,5.70647
-0.59,5.65368
-0.58,5.60127
-0.57,5.54927
-0.56,5.49762
-0.55,5.44638
-0.54,5.39551
-0.53,5.34505
-0.52,5.29494
-0.51,5.24524
-0.5,5.19587
-0.49,5.14688
-0.48,5.09825
-0.47,5.04997
-0.46,5.002
-0.45,4.95439
-0.44,4.907
-0.43,4.85992
-0.42,4.81306
-0.41,4.7664
-0.4,4.7199
-0.39,4.6735
-0.38,4.62714
-0.37,4.58077
-0.36,4.5343
-0.35,4.48766
-0.34,4.44076
-0.33,4.39351
-0.32,4.34578
-0.31,4.29747
-0.3,4.24845
-0.29,4.19858
-0.28,4.14776
